id,name_zh,name_en,country,country_en,url,開放第二次出國交換之同學選填,申請組別,GPA要求,年級限制,語言要求,不接受申請之學院,名額,學校年曆,註冊繳費,住宿資訊,注意事項,latitude,longitude
50,南京大學,Nanjing University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/50,是,中語組,GPA 達3.30分以上,大二/大三/碩一以上/博一以上學生,無,無,全學年5名,第一學期：9月 至 1月；第二學期：2月 至 6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,由校方安排。每間宿舍2-4人，根據當年入住情況安排。,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,32.0565957
51,清華大學,Tsinghua University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/51,是,中語組,GPA 達3.44分以上,大二/大三學生,無,經營學院MBA / EMBA課程、蘇世民學院、醫學院臨床醫學課程、部分學院高收費封閉式課程,一學期1名,秋季學期：8月至1月；春季學期：2月至6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,校内交换生统一住在校内本地学生的公寓楼中，一般为四人间。,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,40.0022905
52,浙江大學,Zhejiang Univeristy,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/52,是,中語組,無,大二學生,無,醫學專業,一學期0名,第一學期：約9月~1月；第二學期：約2月~6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,住宿費 1280 元/年或 1600 元/年(根據宿舍情況安排), 4 人間,['請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。'],
53,中國科學技術大學,University of Science and Technology of China,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/53,是,中語組,GPA 達3.30分以上,大二/大三學生,無,無,全學年2名,第一學期：9月至1月；第二學期：2月至7月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,盡力安排學生校內住宿,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,31.839072
54,復旦大學,Fudan University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/54,是,中語組,GPA 達3.30分以上,大二/大三/碩一/碩二(不含博士生)學生,無,管理學院、社會科學院經濟學研究所、外文學院小語種專業(不接受大三以上交換生)、標記有“专业学位”的專業、泛海國際金融學院(每學期至多接收 5 名本科交換生),一學期3名,第一學期：8月至1月；第二學期：2月至6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,港澳台高校交流生住宿标准：預估 800 元/学期,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,31.3011748
55,北京大學,Peking University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/55,是,中語組,GPA 達3.30分以上,大二/大三/碩一/碩二(不含博士生)學生,無,醫學部、光華管理學院,一學期5名,該校年曆：北京大学校历,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,住宿由校方安排。港澳台交換學生將被安排到校內學生宿舍（四人一間）,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,40.1733653
56,中國人民大學,Renmin University of China,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/56,是,中語組,無,大二/大三學生,無,無,一學期0名,秋季學期：9月至1月；春季學期：2月至6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由校方安排。提供普通學生宿舍,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,39.9695397
57,吉林大學,Jilin University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/57,是,中語組,無,大二以上/碩一以上(不含博士生)學生,無,無,一學期0名,第一學期：9月至次年1月；第二學期：3月至7月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，由校方統一安排,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,43.8801188
106,南開大學,Nankai University,中國,China,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/106,是,中語組,GPA 達3.30分以上,大二/大三/碩一以上(不含博士生)學生,無,體育課、漢語言文化學院、文學院東方藝術系和藝術設計系課程、外國語學院相關專業部分課程,一學期2名,第一學期：8月至1月；第二學期：2月至6月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,由校方安排，根據學院所在校區就近安排,請留意，該校表示因無法評估未來疫情之影響，即使提供交換名額予本校，仍有可能會臨時取消交換學生計畫。另，陸港澳地區調升為橙色旅遊警示，請欲選擇至該校交換的同學留意。,,39.1018827
1179,拉曼大學,Universiti Tunku Abdul Rahman,馬來西亞,Malaysia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1179,是,一般組,GPA 達2.50分以上,大二以上/碩一以上/博一以上學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,醫學院醫學系,全學年2名,January Trimester: 10 February 2025 – 8 June 2025；June Trimester: 23 June 2025 – 19 October2025；October Trimester: 3 November 2025 – 9 January 2026,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證校外住宿，住宿資訊請參考以下連結：Kampar Campus：Danish House,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,4.3386145
1160,馬來西亞諾丁漢大學,The University of Nottingham Malaysia,馬來西亞,Malaysia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1160,是,一般組,GPA 達3.00分以上,大二學生,IELTS 6.0,無,全學年1名,Autumn Semester: September to January；Spring Semester: February to May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，請參考住宿資訊。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,2.9438432
556,馬來亞大學,University of Malaya,馬來西亞,Malaysia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/556,是,一般組,GPA 達3.20分以上,大二/大三/碩一/碩二(不含博士生)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,無,全學年1名,Semester 1: October to February；Semester 2: March to July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，請參考住宿資訊。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,3.1257602
802,馬來西亞理工大學(UTM),University of Technology Malaysia,馬來西亞,Malaysia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/802,是,一般組,GPA 達3.70分以上,大二/大三/碩一(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,文學院、管理學院工商管理學系、管理學院會計學系、管理學院財務金融學系、管理學院國際企業學系、管理學院資訊管理學系、管理學院會計學研究所,全學年1名,Semester I (September – January)；Semester II (February – June),須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不提供住宿，Students must arrange for housing on their own with Housing Office support,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,1.5585223
605,馬來西亞理科大學(USM),Universiti Sains Malaysia,馬來西亞,Malaysia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/605,是,一般組,無,大二/大三/碩一/碩二/博一以上學生,TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.0,醫學院,全學年1名,Fall Semester: October - February；Spring Semester: March - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證校內住宿，請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,5.3574323
42,蒙古國立大學,National University of Mongolia,蒙古,Mongolia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/42,是,一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級；同時需具中高級以上蒙古語能力,無,全學年1名,第一學期 : 九月至一月；第二學期 : 二月至七月,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證校內住宿，請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,47.9230199
892,聖彼得堡國立大學,Saint Petersburg State University,俄羅斯,Russia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/892,是,一般組,GPA 達3.30分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 92 (不接受 Home Edition) 或 IELTS 6.5；或具俄語檢定(TORFL)成績 第一級TРКИ-1 級以上,無,全學年0名,Fall Semester: September - January；Spring Semester: February - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,59.9406782
891,莫斯科國立大學,Lomonosov Moscow State University,俄羅斯,Russia,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/891,是,一般組,GPA 達3.44分以上,碩一以上(不含博士生)學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢高級；或具俄語檢定(TORFL)成績 第一級TРКИ-1 級以上,無,全學年0名,Fall semester Study period: September 1 — January 24；Spring semester Study period: February 7 — June 24,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參閱此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,55.7055406
1135,新加坡科技與設計大學,Singapore University of Technology and Design,新加坡,Singapore,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1135,是,一般組,無,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,建築與永續設計學系,全學年3名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,1.3413227
45,新加坡管理大學,Singapore Management University,新加坡,Singapore,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/45,是,一般組,無,大二/大三/大四學生,TOEFL iBT 93 (讀 22 寫 22 不接受 Home Edition) 或 IELTS 7.0 (讀 7.0 寫 6.5),無,全學年8名,Term 1: August - December；Term 2: January - April,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不提供住宿，Students must arrange for housing on their own without Housing Office support,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,1.296168
43,南洋理工大學,Nanyang Technological University,新加坡,Singapore,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/43,是,一般組,GPA 達2.83分以上，各科目成績需B grade and above,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 90 (不接受 Home Edition) 或 IELTS 6.0 (寫 6.0),電機資訊學院電機工程學系、電機資訊學院電機工程學研究所,一般組全學年4名； School of Electrical and Electronic Engineering一般組全學年2名,Semester 1 (Fall): August to December；Semester2 (Spring): January to May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,1.3484104
44,新加坡國立大學,National University of Singapore (NUS),新加坡,Singapore,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/44,是,一般組,GPA 達3.00分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,管理學院、醫學院、公共衛生學院、法律學院、護理學系、牙醫學系,全學年5名,Semester 1: August to December；Semester 2: January to May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,1.2962018
984,馬希竇大學,Mahidol University,泰國,Thailand,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/984,是,一般組,GPA 達3.00分以上,大二/大三/碩一以上/博一以上學生,TOEFL iBT 79 (說 15 寫 17 不接受 Home Edition) 或 IELTS 6.0,無,全學年2名,Fall Semester 1st Semester: mid of August - mid of December；Spring Semester 2nd Semester: mid of January - end of May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,Students must arrange for housing on their own with Housing Office support，住宿資訊請參考以下連結：Accomodation,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,13.794652
794,國立法政大學,Thammasat University,泰國,Thailand,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/794,是,一般組,GPA 達3.00分以上,大二/大三/碩一(不含博士生)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5,文學院人類學系、文學院人類學研究所、社會科學院社會學系、社會科學院社會學研究所、理學院、醫學院、公共衛生學院、牙醫學系、護理學院,全學年3名,1st semester: August - December；2nd semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,18.3173369
390,朱拉隆功大學,Chulalongkorn University,泰國,Thailand,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/390,是,一般組,GPA 達3.00分以上,大二/碩一/碩二(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 (聽 5.5 讀 5.5 寫 5.5 說 5.5),教育學院、電機工程學系,全學年2名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,13.7431114
46,亞洲理工學院,Asian Institute of Technology,泰國,Thailand,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/46,是,一般組,無,碩一以上(不含博士生)學生,TOEFL iBT 80 (寫 23 不接受 Home Edition) 或 IELTS 6.0 (寫 6.0),無,一學期2名,Fall Semester: July - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,14.0803261
1216,薩邦哲大學,Sabanci University,土耳其,Turkey,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1216,是,一般組,GPA 達2.50分以上,大二/大三/碩一(不含博士生)學生,TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,無,全學年1名,Fall Semester: September - January；Spring Semester: February - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,40.8927159
1189,海峽大學,Bogazici University,土耳其,Turkey,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1189,是,一般組,學士生 GPA 達2.70分以上；研究生 GPA 達3.30分以上,大一以上/碩一以上/博一以上學生,學士生 TOEFL iBT 79 (寫 22 不接受 Home Edition) 或 IELTS 6.5；研究生 TOEFL iBT 79 (寫 22 不接受 Home Edition) 或 IELTS 6.5,理學院心理學研究所、社會科學院經濟學研究所、社會科學院社會學研究所、管理學院財務金融學研究所、管理學院資訊管理學研究所,全學年1名,Fall semester: September to January；Spring semester: February to June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,Students must arrange for housing on their own without Housing Office support.,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,41.0832733
1183,畢爾肯大學,Bilkent University,土耳其,Turkey,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1183,是,一般組,GPA 達2.70分以上,大二/碩一(不含博士生)學生,TOEFL iBT 87 (不接受 Home Edition) 或 IELTS 6.5 (聽 5.5 讀 5.5 寫 5.5 說 5.5) 或 全民英檢中高級,無,全學年2名,Fall semester: September to January；Spring semester: January to May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證校內住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,39.870469
1079,中東科技大學,Middle East Technical University (METU),土耳其,Turkey,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1079,是,一般組,GPA 達3.30分以上,大二/大三/碩一以上/博一以上學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,音樂與美術、土耳其語文與歷史、媒體研究,全學年2名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,39.8755074
890,柯克大學,Koç University,土耳其,Turkey,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/890,是,一般組,學士生 GPA 達2.50分以上；研究生 GPA 達2.70分以上,大二/大三/碩一/博一以上學生,學士生 TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5；研究生 TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5,醫學院學士後護理學系、醫學院護理學系、醫學院護理學研究所,全學年1名,Fall Semester: October - January；Spring Semester: February - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,41.203159
998,維也納大學,University of Vienna,奧地利,Austria,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/998,否,德語組,無,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級；或具德語檢定成績 B2(中高級) 級以上,聯合碩士學程、研究中心學程,全學年2名,Academic Calendar,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,The University of Vienna does not have its own student halls of residence. Students are therefore responsible for organising accommodation for their stay in Vienna themselves.,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應的系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,48.2131469
171,林茲大學,Johannes Kepler University of Linz,奧地利,Austria,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/171,是,德語組,無,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 85 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級；或具德語檢定成績 B2(中高級) 級以上,無,全學年3名,Winter Semester: 1st week of October-January 31st；Summer Semester: 1st week of March-June 30th,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,The International Office arranges accommodation at the various student dormitories, most of them within walking distance from campus. For more information visit the website.,['交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應的系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。'],
1302,蒙斯大學,University of Mons,比利時,Belgium,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1302,是,法語組,無,大二/碩一/碩二(不含博士生)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.0；或具法語檢定成績 B1(中級) 級以上,醫學院、公共衛生學院、法律學院,全學年3名,Academic Calendar,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,無,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應的系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,45.5027702
1103,托馬斯莫爾應用科技大學,Thomas More University of Applied Sciences,比利時,Belgium,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1103,是,一般組,無,大二以上/碩一以上/博一以上學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,無,全學年1名,Fall semester typically starts the third week of September and ends around the end of January. Spring semester typically starts the second or third week of February and ends 30 June.,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,Students must arrange for housing on their own. Thomas More will assist in the process. Check this webpage for more information.,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應的系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,
59,布魯塞爾自由大學,Université Libre de Bruxelles,比利時,Belgium,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/59,否,法語組,無,大二以上/碩一以上(不含博士生)學生,具法語檢定成績 B1(中級) 級以上,管理學院、醫學院、公共衛生學院、翻譯與口譯學院,全學年1名,Semester 1: September to January；Semester 2: February to June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,ULB offers a wide choice of accommodation in its own halls of residence and private halls of residence, either on one of its three campuses (Solbosch,"[' La Plaine', ' Erasme) or off-campus (with over 2', '400 rooms or flats). The Housing Office will help you to find a suitable accommodation and advise you on many aspects of student housing.', '交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應的系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。']",50.8134718
